INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
C03A7.4	F07A5.2	abu-15	F07A5.2	CELE_C03A7.4|pqn-5	CELE_F07A5.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	F08F3.7	abu-15	cyp-14A5	CELE_C03A7.4|pqn-5	CELE_F08F3.7|ccp-14A5	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	F11G11.11	abu-15	col-20	CELE_C03A7.4|pqn-5	CELE_F11G11.11	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_F29C12.1	abu-15	pqn-32	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_F29G6.3	abu-15	hpo-34	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_F30H5.3	abu-15	F30H5.3	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	F40F4.3	abu-15	lbp-1	CELE_C03A7.4|pqn-5	CELE_F40F4.3	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	F43E2.5	abu-15	msra-1	CELE_C03A7.4|pqn-5	CELE_F43E2.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	F44D12.4	abu-15	gipc-2	CELE_C03A7.4|pqn-5	CELE_F44D12.4	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_F58F12.1	abu-15	F58F12.1	CELE_C03A7.4|pqn-5	phi-38	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	K07A1.8	abu-15	ile-1	CELE_C03A7.4|pqn-5	CELE_K07A1.8	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	K10H10.2	abu-15	cysl-2	CELE_C03A7.4|pqn-5	CELE_K10H10.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	K12G11.3	abu-15	sodh-1	CELE_C03A7.4|pqn-5	CELE_K12G11.3|dod-11	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	M01F1.2	abu-15	rpl-16	CELE_C03A7.4|pqn-5	CELE_M01F1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_M02G9.1	abu-15	M02G9.1	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_M195.2	abu-15	M195.2	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	R09F10.7	abu-15	pqn-57	CELE_C03A7.4|pqn-5	CELE_R09F10.7	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	R13A5.8	abu-15	rpl-9	CELE_C03A7.4|pqn-5	CELE_R13A5.8	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	T01D1.6	abu-15	abu-11	CELE_C03A7.4|pqn-5	CELE_T01D1.6|pqn-61	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	T05F1.3	abu-15	rps-19	CELE_C03A7.4|pqn-5	CELE_T05F1.3|rpS19	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_T20F5.4	abu-15	T20F5.4	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_VZK822L.1	abu-15	fat-6	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_W02B12.1	abu-15	W02B12.1	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_W03G1.5	abu-15	W03G1.5	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_W04D2.1	abu-15	atn-1	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_W09D10.1	abu-15	W09D10.1	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	Y22F5A.4	abu-15	lys-1	CELE_C03A7.4|pqn-5	CELE_Y22F5A.4	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	Y22F5A.5	abu-15	lys-2	CELE_C03A7.4|pqn-5	CELE_Y22F5A.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	Y38A8.2	abu-15	pbs-3	CELE_C03A7.4|pqn-5	CELE_Y38A8.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	Y39B6A.1	abu-15	Y39B6A.1	CELE_C03A7.4|pqn-5	CELE_Y39B6A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_Y67H2A.6	abu-15	csn-6	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_Y69H2.3	abu-15	CELE_Y69H2.3	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	CELE_Y71F9AL.13	abu-15	rpl-1	CELE_C03A7.4|pqn-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C03A7.4	ZK1067.7	abu-15	abu-14	CELE_C03A7.4|pqn-5	CELE_ZK1067.7|pqn-95	Two-hybrid	Li S (2004)	14704431	6239	6239
C03C10.3	C03C10.3	rnr-2	rnr-2	CELE_C03C10.3	CELE_C03C10.3	Two-hybrid	Li S (2004)	14704431	6239	6239
C04B4.3	CELE_H21P03.3	lips-2	sms-1	CELE_C04B4.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04C3.2	DY3.2	lgc-9	lmn-1	CELE_C04C3.2	CELE_DY3.2|Lam1	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	B0547.1	ikb-1	csn-5	CELE_C04F12.3	CELE_B0547.1	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	C04F12.3	ikb-1	ikb-1	CELE_C04F12.3	CELE_C04F12.3	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	CELE_C36C9.1	ikb-1	meg-4	CELE_C04F12.3	C36C9.1	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	CELE_F25B5.4	ikb-1	ubq-1	CELE_C04F12.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	CELE_F25B5.7	ikb-1	psf-1	CELE_C04F12.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	F37A4.9	ikb-1	bath-41	CELE_C04F12.3	CELE_F37A4.9	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	F52C6.2	ikb-1	F52C6.2	CELE_C04F12.3	CELE_F52C6.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	F54G8.4	ikb-1	nhl-1	CELE_C04F12.3	CELE_F54G8.4	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	H12C20.5	ikb-1	srx-90	CELE_C04F12.3	CELE_H12C20.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	CELE_K04G2.6	ikb-1	vacl-14	CELE_C04F12.3	K04G2.6	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	CELE_R02F2.5	ikb-1	R02F2.5	CELE_C04F12.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	CELE_T04F8.7	ikb-1	T04F8.7	CELE_C04F12.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	T14F9.1	ikb-1	vha-15	CELE_C04F12.3	CELE_T14F9.1|phi-52	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	Y39B6A.1	ikb-1	Y39B6A.1	CELE_C04F12.3	CELE_Y39B6A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	CELE_ZK1055.7	ikb-1	ZK1055.7	CELE_C04F12.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.3	ZK455.1	ikb-1	aco-1	CELE_C04F12.3	CELE_ZK455.1|gei-22	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.9	CELE_C38D4.6	rnh-1.3	pal-1	CELE_C04F12.9	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.9	CELE_F25B3.6	rnh-1.3	rtfo-1	CELE_C04F12.9	F25B3.6	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.9	CELE_F57B10.5	rnh-1.3	F57B10.5	CELE_C04F12.9	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.9	CELE_Y24D9A.4	rnh-1.3	rpl-7A	CELE_C04F12.9	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C04F12.9	CELE_Y49E10.6	rnh-1.3	his-72	CELE_C04F12.9	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C05C10.5	F54D10.7	C05C10.5	F54D10.7	-	CELE_F54D10.7	Two-hybrid	Li S (2004)	14704431	6239	6239
C05C8.6	C05C8.6	hpo-9	hpo-9	CELE_C05C8.6	CELE_C05C8.6	Two-hybrid	Li S (2004)	14704431	6239	6239
C05C8.6	C27B7.4	hpo-9	rad-26	CELE_C05C8.6	CELE_C27B7.4	Two-hybrid	Li S (2004)	14704431	6239	6239
C05C8.6	F37B1.1	hpo-9	gst-24	CELE_C05C8.6	CELE_F37B1.1	Two-hybrid	Li S (2004)	14704431	6239	6239
C05C8.6	CELE_F52B11.1	hpo-9	CELE_F52B11.1	CELE_C05C8.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05C8.6	CELE_K04A8.6	hpo-9	dre-1	CELE_C05C8.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05C8.6	CELE_Y116F11B.12	hpo-9	gly-4	CELE_C05C8.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05C8.6	Y7A5A.2	hpo-9	Y7A5A.2	CELE_C05C8.6	CELE_Y7A5A.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D11.10	CELE_C03C10.4	mrps-17	C03C10.4	CELE_C05D11.10	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D11.10	CELE_F49H12.3	mrps-17	F49H12.3	CELE_C05D11.10	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D11.10	R01H10.6	mrps-17	bbs-5	CELE_C05D11.10	CELE_R01H10.6	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D11.10	CELE_T22A3.3	mrps-17	lst-1	CELE_C05D11.10	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D11.10	ZK1055.1	mrps-17	hcp-1	CELE_C05D11.10	CELE_ZK1055.1	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	CELE_C18E9.9	snx-1	C18E9.9	CELE_C05D9.1|vps-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	CELE_C36H8.1	snx-1	C36H8.1	CELE_C05D9.1|vps-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	D2013.2	snx-1	wdfy-2	CELE_C05D9.1|vps-5	CELE_D2013.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	F17E9.5	snx-1	F17E9.5	CELE_C05D9.1|vps-5	CELE_F17E9.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	F25D7.1	snx-1	cup-2	CELE_C05D9.1|vps-5	CELE_F25D7.1|der-1|tag-352	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	F45H10.4	snx-1	drr-1	CELE_C05D9.1|vps-5	CELE_F45H10.4	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	CELE_R02F2.5	snx-1	R02F2.5	CELE_C05D9.1|vps-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	CELE_W06A7.3	snx-1	ret-1	CELE_C05D9.1|vps-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	CELE_Y38C1AA.7	snx-1	Y38C1AA.7	CELE_C05D9.1|vps-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	CELE_Y59A8B.22	snx-1	snx-6	CELE_C05D9.1|vps-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C05D9.1	CELE_Y75B8A.35	snx-1	zip-1	CELE_C05D9.1|vps-5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C05G5.1	Y39G10AR.8	C05G5.1	Y39G10AR.8	-	CELE_Y39G10AR.8	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C06E4.2	D1007.6	C06E4.2	rps-10	-	CELE_D1007.6	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C06E4.2	CELE_F33D4.6	C06E4.2	F33D4.6	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C06E4.2	R05F9.10	C06E4.2	sgt-1	-	CELE_R05F9.10	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C06E4.2	W01B6.9	C06E4.2	ndc-80	-	CELE_W01B6.9|cogc-7	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C06E4.2	Y38A10A.5	C06E4.2	crt-1	-	CELE_Y38A10A.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C07A12.3	CELE_F01F1.12	nhr-35	aldo-2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C07A12.3	Y38A10A.5	nhr-35	crt-1	-	CELE_Y38A10A.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C07F11.1	CELE_C48D5.1	tol-1	nhr-6	CELE_C07F11.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07F11.1	T25C8.2	tol-1	act-5	CELE_C07F11.1	CELE_T25C8.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C07G2.3	CELE_F13B12.4	cct-5	F13B12.4	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.1	C27D9.1	lig-4	C27D9.1	CELE_C07H6.1	CELE_C27D9.1	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	B0250.1	cgh-1	rpl-2	CELE_C07H6.5	CELE_B0250.1	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	B0511.5	cgh-1	cutl-14	CELE_C07H6.5	CELE_B0511.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	CELE_C06A5.3	cgh-1	C06A5.3	CELE_C07H6.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	C27A2.6	cgh-1	dsh-2	CELE_C07H6.5	CELE_C27A2.6	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	CELE_C27F2.8	cgh-1	C27F2.8	CELE_C07H6.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	CELE_D1054.9	cgh-1	CELE_D1054.9	CELE_C07H6.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	F07C4.5	cgh-1	srd-30	CELE_C07H6.5	CELE_F07C4.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	CELE_F14F9.4	cgh-1	F14F9.4	CELE_C07H6.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	F46A9.4	cgh-1	skr-2	CELE_C07H6.5	CELE_F46A9.4	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	CELE_F46H5.3	cgh-1	F46H5.3	CELE_C07H6.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	R05D11.8	cgh-1	edc-3	CELE_C07H6.5	CELE_R05D11.8	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	CELE_T26H5.4	cgh-1	CELE_T26H5.4	CELE_C07H6.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	CELE_W03C9.7	cgh-1	mex-1	CELE_C07H6.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	CELE_W05H7.4	cgh-1	zfp-3	CELE_C07H6.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.5	ZK1025.9	cgh-1	nhr-113	CELE_C07H6.5	CELE_ZK1025.9	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.7	CELE_F53F1.4	lin-39	F53F1.4	CELE_C07H6.7|ceh-15	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.7	CELE_K10D6.4	lin-39	K10D6.4	CELE_C07H6.7|ceh-15	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C07H6.7	R05D8.8	lin-39	dhs-14	CELE_C07H6.7|ceh-15	CELE_R05D8.8	Two-hybrid	Li S (2004)	14704431	6239	6239
C08B11.1	CELE_C38D4.6	zyg-11	pal-1	CELE_C08B11.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C08B11.1	CELE_F52D10.3	zyg-11	ftt-2	CELE_C08B11.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C08B11.1	CELE_K04F10.6	zyg-11	mut-2	CELE_C08B11.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C08B11.1	CELE_W03D8.9	zyg-11	W03D8.9	CELE_C08B11.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C08B11.1	CELE_ZK381.1	zyg-11	him-3	CELE_C08B11.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C08B11.2	K08F11.2	hda-2	K08F11.2	CELE_C08B11.2	CELE_K08F11.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C08B11.6	K02F2.2	arp-6	ahcy-1	CELE_C08B11.6	CELE_K02F2.2|CEAHH|S-adenosylhomocysteine hydrolase, AHH	Two-hybrid	Li S (2004)	14704431	6239	6239
C08F8.8	C32F10.6	nhr-67	nhr-2	CELE_C08F8.8|lsy-9	CELE_C32F10.6|crf-2	Two-hybrid	Li S (2004)	14704431	6239	6239
C08F8.8	CELE_C38D4.6	nhr-67	pal-1	CELE_C08F8.8|lsy-9	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C08F8.8	C47E8.5	nhr-67	daf-21	CELE_C08F8.8|lsy-9	CELE_C47E8.5|tax-3	Two-hybrid	Li S (2004)	14704431	6239	6239
C08F8.8	CELE_F49H12.3	nhr-67	F49H12.3	CELE_C08F8.8|lsy-9	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C08F8.8	CELE_H19N07.1	nhr-67	erfa-3	CELE_C08F8.8|lsy-9	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C08F8.8	W02D3.9	nhr-67	unc-37	CELE_C08F8.8|lsy-9	CELE_W02D3.9|ESG|let-76	Two-hybrid	Li S (2004)	14704431	6239	6239
C08F8.8	CELE_ZK1098.4	nhr-67	ZK1098.4	CELE_C08F8.8|lsy-9	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C09D8.1	CELE_Y37D8A.8	ptp-3	Y37D8A.8	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G1.1	C14C11.5	pqn-11	srx-117	CELE_C09G1.1	CELE_C14C11.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G1.1	CELE_R31.1	pqn-11	sma-1	CELE_C09G1.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G1.1	CELE_T05F1.4	pqn-11	T05F1.4	CELE_C09G1.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G1.1	CELE_T06D8.5	pqn-11	cox-15	CELE_C09G1.1	T06D8.5	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G1.1	CELE_T27F2.2	pqn-11	sipa-1	CELE_C09G1.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G1.1	Y39B6A.11	pqn-11	dyf-17	CELE_C09G1.1	CELE_Y39B6A.11	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G1.1	ZC395.8	pqn-11	ztf-8	CELE_C09G1.1	CELE_ZC395.8	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G1.1	CELE_ZK328.5	pqn-11	npp-10	CELE_C09G1.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	CELE_C06C3.8	cks-1	CELE_C06C3.8	CELE_C09G4.3|dom-6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	C14C6.3	cks-1	C14C6.3	CELE_C09G4.3|dom-6	CELE_C14C6.3	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	C32F10.6	cks-1	nhr-2	CELE_C09G4.3|dom-6	CELE_C32F10.6|crf-2	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	CELE_C39D10.7	cks-1	C39D10.7	CELE_C09G4.3|dom-6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	F31E3.5	cks-1	eef-1A.1	CELE_C09G4.3|dom-6	CELE_F31E3.5|glp-3|eln-1|eft-3	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	CELE_F35C5.5	cks-1	clec-62	CELE_C09G4.3|dom-6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	F35G12.9	cks-1	apc-11	CELE_C09G4.3|dom-6	CELE_F35G12.9	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	F42D1.2	cks-1	tatn-1	CELE_C09G4.3|dom-6	CELE_F42D1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	F43C1.4	cks-1	nhr-20	CELE_C09G4.3|dom-6	CELE_F43C1.4	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	F54D5.7	cks-1	F54D5.7	CELE_C09G4.3|dom-6	CELE_F54D5.7	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	F55A11.3	cks-1	sel-11	CELE_C09G4.3|dom-6	CELE_F55A11.3|hrd-1	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	CELE_M60.4	cks-1	M60.4	CELE_C09G4.3|dom-6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	T02G5.8	cks-1	kat-1	CELE_C09G4.3|dom-6	CELE_T02G5.8	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	CELE_Y73B6A.5	cks-1	lin-45	CELE_C09G4.3|dom-6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	CELE_ZC455.1	cks-1	CELE_ZC455.1	CELE_C09G4.3|dom-6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.3	ZK1240.2	cks-1	ZK1240.2	CELE_C09G4.3|dom-6	CELE_ZK1240.2	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.5	C39E9.13	mes-6	rfc-3	CELE_C09G4.5	CELE_C39E9.13	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.5	CELE_F13C5.6	mes-6	unc-96	CELE_C09G4.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.5	CELE_F25H8.2	mes-6	F25H8.2	CELE_C09G4.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09G4.5	CELE_K12H4.5	mes-6	K12H4.5	CELE_C09G4.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C09H10.6	F53B3.1	nasp-1	tra-4	CELE_C09H10.6|btr-1	CELE_F53B3.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C09H6.2	CELE_C09H6.2	lin-10	lin-10	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C09H6.2	CELE_F17E5.1	lin-10	lin-2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
C10C6.2	Y39B6A.7	npr-3	Y39B6A.7	CELE_C10C6.2|flp15-R	CELE_Y39B6A.7	Two-hybrid	Li S (2004)	14704431	6239	6239
C10C6.2	Y51H4A.8	npr-3	Y51H4A.8	CELE_C10C6.2|flp15-R	CELE_Y51H4A.8	Two-hybrid	Li S (2004)	14704431	6239	6239
C10C6.2	CELE_Y7A9D.1	npr-3	Y7A9D.1	CELE_C10C6.2|flp15-R	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	AH6.5	CELE_C12D8.1	mex-6	-	CELE_AH6.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	CELE_C16B8.3	CELE_C12D8.1	C16B8.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	CELE_C18E9.3	CELE_C12D8.1	szy-20	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	C27B7.4	CELE_C12D8.1	rad-26	-	CELE_C27B7.4	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	CELE_D1046.1	CELE_C12D8.1	cfim-2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	F32A11.6	CELE_C12D8.1	moe-3	-	CELE_F32A11.6	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	CELE_F36A2.1	CELE_C12D8.1	cids-2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	CELE_F59E12.9	CELE_C12D8.1	F59E12.9	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	CELE_Y113G7B.23	CELE_C12D8.1	swsn-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	Y63D3A.5	CELE_C12D8.1	tfg-1	-	CELE_Y63D3A.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	ZC513.6	CELE_C12D8.1	oma-2	-	CELE_ZC513.6|moe-2|dao-7	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	ZK1248.2	CELE_C12D8.1	col-74	-	CELE_ZK1248.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	CELE_ZK643.5	CELE_C12D8.1	ZK643.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C12D8.1	CELE_ZK849.1	CELE_C12D8.1	ZK849.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C13C4.5	H37A05.1	spin-1	lpin-1	C13C4.5	CELE_H37A05.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C13F10.7	CELE_C13F10.7	C13F10.7	C13F10.7	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14A4.11	CELE_C06E7.4	ccm-3	C06E7.4	C14A4.11	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14A4.11	C36H8.3	ccm-3	flp-9	C14A4.11	CELE_C36H8.3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14A4.11	CELE_F09F7.5	ccm-3	F09F7.5	C14A4.11	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14A4.11	CELE_T19A5.2	ccm-3	gck-1	C14A4.11	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14A4.11	CELE_Y45F10A.6	ccm-3	tbc-9	C14A4.11	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14A4.11	CELE_Y66D12A.9	ccm-3	Y66D12A.9	C14A4.11	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14A4.11	CELE_ZK792.4	ccm-3	ZK792.4	C14A4.11	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14B1.2	R05F9.10	C14B1.2	sgt-1	-	CELE_R05F9.10	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_C14B9.4	CELE_F32B5.8	plk-1	cpz-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
